id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
238885,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON01029,NEON01029,"NEON sampleCode (barcode): A00000329572; NEON sampleID: CFC.TOOL010.CLIP-1.20170719.AR; NEON sampleID Hash: qEiBKdJclf+Kof9F/RlrR8cOYz3WvmOvkh2gzHr7MQ8=; NEON sampleUUID: 675b917d-8dad-445d-b04e-dbba46df8fd0",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Matthew Schumaker",,2017-07-19,2017,7,19,200,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","dwarfScrub; slope aspect: 92.5; slope gradient: 3.95",,,,,,,,,,,,,,"sample mass: 1.071",TOOL_010.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_010 (plot dimensions: 40m x 40m)",,68.594322,-149.548584,WGS84,20,"6N 396220.61856E 7611277.65375N",,,"Geo 7X (H-Star)",,,790,792,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,2b18b2bf-9501-4fd5-bcae-de15783918d2,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238885
238886,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102A,NEON0102A,"NEON sampleCode (barcode): A00000329571; NEON sampleID: CFC.TOOL009.CLIP-1.20170719.AR; NEON sampleID Hash: qEiBKdJclf9sGhplCozPmoSOBsIfeCIEpSWfd82NDbo=; NEON sampleUUID: afb5d16f-cb42-4dd4-89a8-feb221958391",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Renee Babiarz",,2017-07-19,2017,7,19,200,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","dwarfScrub; slope aspect: 273.8; slope gradient: 6.9",,,,,,,,,,,,,,"sample mass: 1.219",TOOL_009.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_009 (plot dimensions: 40m x 40m)",,68.627436,-149.324278,WGS84,20,"6N 405490.05092E 7614605.93507N",,,"Geo 7X (H-Star)",,,858,861,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,9a6098ab-f17d-4e5e-ac25-ddd3da0c1b4f,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238886
238887,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102B,NEON0102B,"NEON sampleCode (barcode): A00000329570; NEON sampleID: CFC.TOOL006.CLIP-1.20170719.AR; NEON sampleID Hash: qEiBKdJclf/gO40VAdsYAXbDbZqloTQ66cN/lSGg2V0=; NEON sampleUUID: 5ea1fb41-ff55-4ac2-b3a1-76697f098821",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Renee Babiarz",,2017-07-19,2017,7,19,200,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","shrubScrub; slope aspect: 135; slope gradient: 2.18",,,,,,,,,,,,,,"sample mass: 0.984",TOOL_006.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_006 (plot dimensions: 40m x 40m)",,68.622127,-149.280182,WGS84,20,"6N 407260.44729E 7613947.22626N",,,"Geo 7X (H-Star)",,,929,934,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,5d9d8f9b-5616-459f-9711-5132dfa189b0,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238887
238888,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102C,NEON0102C,"NEON sampleCode (barcode): A00000329569; NEON sampleID: CFC.TOOL005.CLIP-1.20170719.AR; NEON sampleID Hash: qEiBKdJclf+XliQfAK4VfFY24gCcvf23XxXyIsfaI5g=; NEON sampleUUID: b13ba25b-61a8-4564-b68d-e35de1775421",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Matthew Schumaker",,2017-07-19,2017,7,19,200,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","dwarfScrub; slope aspect: 225; slope gradient: 1.37",,,,,,,,,,,,,,"sample mass: 0.825",TOOL_005.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_005 (plot dimensions: 40m x 40m)",,68.560148,-149.528532,WGS84,20,"6N 396880.22556E 7607436.32361N",,,"Geo 7X (H-Star)",,,833,836,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,8020bb0e-48bd-4a14-ba28-d90e6d2a5510,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238888
238889,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102D,NEON0102D,"NEON sampleCode (barcode): A00000329568; NEON sampleID: CFC.TOOL004.CLIP-1.20170718.AR; NEON sampleID Hash: qEiBKdJclf8Nc8Zps4EcxwGAIQUw1GmRu4Ve8q6olH8=; NEON sampleUUID: d7920536-f5fa-4c30-8203-03a0f7c6e498",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Matthew Schumaker",,2017-07-18,2017,7,18,199,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","dwarfScrub; slope aspect: 116.3; slope gradient: 3.49",,,,,,,,,,,,,,"sample mass: 0.693",TOOL_004.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_004 (plot dimensions: 40m x 40m)",,68.616768,-149.629355,WGS84,20,"6N 393040.18881E 7613916.82275N",,,"Geo 7X (H-Star)",,,780,784,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,9f56e2f1-3fc0-4132-a634-57b8f00e2b15,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238889
238890,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102E,NEON0102E,"NEON sampleCode (barcode): A00000329567; NEON sampleID: CFC.TOOL003.CLIP-1.20170718.AR; NEON sampleID Hash: qEiBKdJclf8jL/g0bc0AZWTjS4pNiJ7F56n3kNMqriM=; NEON sampleUUID: dc1e50f0-0c0c-4954-af60-fbbf870452e9",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Matthew Schumaker",,2017-07-18,2017,7,18,199,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","sedgeHerbaceous; slope aspect: 51.6; slope gradient: 1.72",,,,,,,,,,,,,,"sample mass: 0.442",TOOL_003.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_003 (plot dimensions: 40m x 40m)",,68.640255,-149.642461,WGS84,20,"6N 392619.78999E 7616556.4109N",,,"Geo 7X (H-Star)",,,706,709,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,3e60ef94-4d10-4d59-9684-b36e97e3f6fc,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238890
238891,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102F,NEON0102F,"NEON sampleCode (barcode): A00000329566; NEON sampleID: CFC.TOOL002.CLIP-1.20170719.AR; NEON sampleID Hash: qEiBKdJclf+zuciOTs6awmkdVVR5ghGtpvAbxkeEH+A=; NEON sampleUUID: 61a1c266-84cf-4da0-8c0d-b5c4849be0ff",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Renee Babiarz",,2017-07-19,2017,7,19,200,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","dwarfScrub; slope aspect: 90; slope gradient: 2.81",,,,,,,,,,,,,,"sample mass: 0.709",TOOL_002.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_002 (plot dimensions: 40m x 40m)",,68.627943,-149.347229,WGS84,20,"6N 404559.35395E 7614697.86415N",,,"Geo 7X (H-Star)",,,842,846,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,c1f410dc-6a96-471d-a9d8-d4c2e1e22225,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238891
238892,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102G,NEON0102G,"NEON sampleCode (barcode): A00000329565; NEON sampleID: CFC.TOOL001.CLIP-1.20170720.AR; NEON sampleID Hash: qEiBKdJclf/5AmRA23JH+dq2YUuS7PyujmnDw2Zaw/Y=; NEON sampleUUID: 3c8498f2-b65c-49b1-be66-5c2885809279",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Matthew Schumaker",,2017-07-20,2017,7,20,201,,,"Collection times are approximated from work start and stop times and the order of sampling.; sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","dwarfScrub; slope aspect: 315; slope gradient: 1.15",,,,,,,,,,,,,,"sample mass: 1.151",TOOL_001.basePlot.cfc,,,,,"United States",Alaska,"North Slope Borough",,"Tundra (D18), Toolik Field Station NEON (TOOL), Plot TOOL_001 (plot dimensions: 40m x 40m)",,68.585776,-149.54318,WGS84,20,"6N 396401.19177E 7610316.36632N",,,"Geo 7X (H-Star)",,,804,805,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,253f90b6-6540-4732-b985-3748e821fe77,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238892
238899,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102H,NEON0102H,"NEON sampleCode (barcode): A00000368105; NEON sampleID: CFC.TALL051.PIPA2-3.20170516.AR; NEON sampleID Hash: 8YsBtW+LzBZIcn582PMpH6I41CmT/G3XJMDrqF2oHPE=; NEON sampleUUID: c9ebebec-f83e-4b9e-a4a4-8cd68f436312",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus palustris",23870,Mill.,Pinus,,palustris,,,Species,undefined,2017-05-16T15:30:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-16,2017,5,16,136,,,"3 scans total; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 355.6; slope gradient: 5.94; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 1.881",TALL_051.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_051 (plot dimensions: 40m x 40m)",,32.950156,-87.397294,WGS84,20,"16N 462865.47316E 3645831.28285N",,,"GeoXH 6000",,,116,123,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,3ed663ed-fc1d-4605-84ad-8c6e6df4dd54,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238899
238900,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102I,NEON0102I,"NEON sampleCode (barcode): A00000368104; NEON sampleID: CFC.TALL047.PITA-1.20170515.AR; NEON sampleID Hash: 8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=; NEON sampleUUID: 616e5b75-51f5-4184-abe3-309bfd64639c",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus taeda",23906,L.,Pinus,,taeda,,,Species,undefined,2017-05-15T13:00:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-15,2017,5,15,135,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 247; slope gradient: 3.6; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 0.768",TALL_047.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_047 (plot dimensions: 40m x 40m)",,32.951498,-87.398914,WGS84,20,"16N 462714.61638E 3645980.62966N",,,"GeoXH 6000",,,127,138,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,cef1f97e-e56c-4616-b245-e762e88f1db8,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238900
238901,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102J,NEON0102J,"NEON sampleCode (barcode): A00000368103; NEON sampleID: CFC.TALL047.LITU-3.20170515.AR; NEON sampleID Hash: 8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ/hUjC/ot/aI=; NEON sampleUUID: a33d67a4-a2c5-4e15-b213-5dece6b790ea",Organism|Plantae|Tracheophyta|Magnoliopsida|Magnoliales|Magnoliaceae|Liriodendron,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,"Liriodendron tulipifera",58756,L.,Liriodendron,,tulipifera,,,Species,undefined,2017-05-15T17:00:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-15,2017,5,15,135,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 247; slope gradient: 3.6; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 1.429",TALL_047.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_047 (plot dimensions: 40m x 40m)",,32.951498,-87.398914,WGS84,20,"16N 462714.61638E 3645980.62966N",,,"GeoXH 6000",,,127,138,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,3dffdf0d-530d-451c-97f6-1c61b2acf9d0,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238901
238902,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102K,NEON0102K,"NEON sampleCode (barcode): A00000368102; NEON sampleID: CFC.TALL047.LIST2-2.20170515.AR; NEON sampleID Hash: 8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=; NEON sampleUUID: 4ad5fa77-dceb-49cd-9bd5-cebe3690b3d3",Organism|Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Altingiaceae|Liquidambar,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,"Liquidambar styraciflua",58754,L.,Liquidambar,,styraciflua,,,Species,undefined,2017-05-15T16:00:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-15,2017,5,15,135,,,"dry ice burn; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 247; slope gradient: 3.6; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 2.099",TALL_047.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_047 (plot dimensions: 40m x 40m)",,32.951498,-87.398914,WGS84,20,"16N 462714.61638E 3645980.62966N",,,"GeoXH 6000",,,127,138,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,e9e31277-d082-4d9b-bffc-8406fbc8324d,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238902
238903,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102L,NEON0102L,"NEON sampleCode (barcode): A00000368110; NEON sampleID: CFC.TALL054.PIPA2-3.20170516.AR; NEON sampleID Hash: 8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDMF4RqPm99BE=; NEON sampleUUID: 8152e043-b8d0-469f-aaad-b215ca802ea9",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus palustris",23870,Mill.,Pinus,,palustris,,,Species,undefined,2017-05-16T08:30:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-16,2017,5,16,136,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 140; slope gradient: 11.03; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 2.272",TALL_054.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_054 (plot dimensions: 40m x 40m)",,32.948795,-87.397268,WGS84,20,"16N 462867.33435E 3645680.39282N",,,"GeoXH 6000",,,114,129,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,1c384398-ba3f-4583-9cb9-ee4a33f75a49,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238903
238904,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102M,NEON0102M,"NEON sampleCode (barcode): A00000368109; NEON sampleID: CFC.TALL054.PIEC2-2.20170516.AR; NEON sampleID Hash: 8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb4yj+k6f+ubg=; NEON sampleUUID: 15faeda9-8d8c-4d23-a158-bb3187571eb5",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus echinata",23805,Mill.,Pinus,,echinata,,,Species,undefined,2017-05-16T07:00:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-16,2017,5,16,136,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 140; slope gradient: 11.03; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 0.566",TALL_054.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_054 (plot dimensions: 40m x 40m)",,32.948795,-87.397268,WGS84,20,"16N 462867.33435E 3645680.39282N",,,"GeoXH 6000",,,114,129,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,89d898c6-f999-4da1-81a9-8c250f4749d1,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238904
238905,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102N,NEON0102N,"NEON sampleCode (barcode): A00000368108; NEON sampleID: CFC.TALL054.LITU-1.20170516.AR; NEON sampleID Hash: 8YsBtW+LzBYUtrl3C55a8MkOztb7It+Brm2EegBVsvg=; NEON sampleUUID: d6f9681b-eb3b-4ec5-a181-e9ca5b3b1ee6",Organism|Plantae|Tracheophyta|Magnoliopsida|Magnoliales|Magnoliaceae|Liriodendron,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,"Liriodendron tulipifera",58756,L.,Liriodendron,,tulipifera,,,Species,undefined,2017-05-16T06:00:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-16,2017,5,16,136,,,"dry ice burn; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 140; slope gradient: 11.03; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 1.535",TALL_054.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_054 (plot dimensions: 40m x 40m)",,32.948795,-87.397268,WGS84,20,"16N 462867.33435E 3645680.39282N",,,"GeoXH 6000",,,114,129,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,568215c0-aa8a-4742-b831-1e98b698c3ed,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238905
238906,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102O,NEON0102O,"NEON sampleCode (barcode): A00000368107; NEON sampleID: CFC.TALL051.QUAL-1.20170516.AR; NEON sampleID Hash: 8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjQ3vidp6tqlM=; NEON sampleUUID: bdfb3ab8-0c9f-43c3-bd50-1a9ede07f274",Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,"Quercus alba",29708,L.,Quercus,,alba,,,Species,undefined,2017-05-16T13:30:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-16,2017,5,16,136,,,"dry ice burn; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","mixedForest; slope aspect: 355.6; slope gradient: 5.94; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 1.193",TALL_051.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_051 (plot dimensions: 40m x 40m)",,32.950156,-87.397294,WGS84,20,"16N 462865.47316E 3645831.28285N",,,"GeoXH 6000",,,116,123,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,63b9aa47-d214-4886-9d51-78d2d3779c3c,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238906
238907,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON0102P,NEON0102P,"NEON sampleCode (barcode): A00000368101; NEON sampleID: CFC.TALL044.PIEC2-3.20170515.AR; NEON sampleID Hash: 8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE3Ur9QxbsdrE=; NEON sampleUUID: ec547d0d-64d3-4584-a314-0565e3ead4dd",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus echinata",23805,Mill.,Pinus,,echinata,,,Species,undefined,2017-05-15T20:00:00Z,,,"Identification source: harvested from NEON API",,,kparis@battelleecology.org,,2017-05-15,2017,5,15,135,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 16; slope gradient: 12.79; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 0.655",TALL_044.basePlot.cfc,,,,,"United States",Alabama,Bibb,,"Ozarks Complex (D08), Talladega National Forest NEON (TALL), Plot TALL_044 (plot dimensions: 40m x 40m)",,32.952869,-87.397606,WGS84,20,"16N 462837.44604E 3646132.15696N",,,"GeoXH 6000",,,122,134,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,bcf8237c-692f-4c72-95f3-a073ae01e2f3,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=238907
